date,temperature_2m_max,temperature_2m_min,precipitation_sum,sunshine_duration,wind_direction_10m_dominant,wind_speed_10m_max,wind_gusts_10m_max,wind_speed_10m_mean,precipitation_probability_mean
2026-05-18,22.832499,13.4325,0.0,50400.0,85.166725,15.941944,36.36,7.5918865,0.125
2026-05-19,28.7325,15.2825,0.0,50400.0,91.70475,17.654688,42.12,7.927843,0.0
2026-05-20,23.3825,16.7825,0.0,48806.152,64.47424,14.417988,33.12,7.754232,0.0
2026-05-21,26.082499,15.0825,0.0,50455.668,100.17547,14.182355,33.12,6.244981,0.0
2026-05-22,26.8825,15.132501,0.0,50431.55,94.61468,14.658676,34.56,6.3962317,0.0
2026-05-23,27.6145,13.564501,0.0,50407.484,99.42293,15.978486,38.16,7.2677555,0.0
2026-05-24,26.8145,15.814501,0.0,49466.695,80.93718,16.09969,36.36,7.55982,3.4583333
