date,temperature_2m_max,temperature_2m_min,precipitation_sum,sunshine_duration,wind_direction_10m_dominant,wind_speed_10m_max,wind_gusts_10m_max,wind_speed_10m_mean,precipitation_probability_mean
2026-05-31,27.6325,19.7325,0.0,46800.0,96.68683,13.202726,32.039997,5.849179,0.0
2026-06-01,26.2825,20.582499,0.0,49034.926,66.72357,14.512064,35.64,8.347025,0.0
2026-06-02,27.432499,19.682499,0.0,50400.0,85.307175,14.113653,35.28,6.4952636,0.0
2026-06-03,26.432499,21.2825,0.0,47325.016,96.74908,18.899143,43.92,9.725973,0.0
2026-06-04,28.932499,19.6325,0.0,50567.58,66.19411,19.008545,42.839996,9.259644,0.083333336
2026-06-05,24.2645,22.6325,0.0,21491.682,54.54371,19.507977,43.019997,14.204697,5.125
2026-06-06,28.2145,21.2645,0.3,34893.438,101.24636,13.905509,34.2,6.6137786,4.1666665
