date,temperature_2m_max,temperature_2m_min,precipitation_sum,sunshine_duration,wind_direction_10m_dominant,wind_speed_10m_max,wind_gusts_10m_max,wind_speed_10m_mean,precipitation_probability_mean
2026-05-19,29.7825,15.4825,0.0,50400.0,80.83754,18.057508,41.399998,8.736196,0.0
2026-05-20,23.182499,15.882501,0.0,49565.62,66.61864,13.679999,31.68,7.2977114,0.0
2026-05-21,26.182499,14.7325,0.0,50400.0,99.217606,14.039999,32.399998,6.439532,0.0
2026-05-22,26.5325,14.7825,0.0,50431.55,87.99057,14.24163,33.839996,6.0550747,0.0
2026-05-23,26.682499,15.4325,0.0,50407.484,95.26482,15.629971,35.64,7.4841413,0.0
2026-05-24,24.3145,16.7145,0.0,44817.48,66.32559,19.164719,41.399998,9.661665,1.5
2026-05-25,25.2145,16.914501,0.0,41565.535,78.06678,16.62249,36.36,7.318853,3.75
