date,temperature_2m_max,temperature_2m_min,precipitation_sum,sunshine_duration,wind_direction_10m_dominant,wind_speed_10m_max,wind_gusts_10m_max,wind_speed_10m_mean,precipitation_probability_mean
2026-06-09,31.765501,17.515501,0.0,50954.98,19.838753,14.021525,37.44,7.9015703,0.0
2026-06-10,29.765501,16.3155,0.0,51630.04,43.191265,14.336861,37.8,8.273609,0.0
2026-06-11,30.9155,15.4655,0.0,51272.91,47.71315,15.7908325,42.48,8.888785,0.0
2026-06-12,32.7655,18.615501,0.0,51605.465,70.296074,12.181624,32.399998,7.6630435,0.0
2026-06-13,32.9155,19.865501,0.0,50903.74,115.83281,9.931042,29.16,7.3668923,0.0
2026-06-14,33.1155,20.9655,0.4,46800.0,92.67535,10.233123,28.44,6.055267,11.291667
2026-06-15,31.4655,19.9655,0.5,38857.98,10.573438,9.779817,47.88,3.360777,10.0
2026-06-16,31.5655,18.9155,0.1,50547.49,129.68004,8.557102,25.919998,4.8325458,0.75
2026-06-17,34.315502,21.015501,0.0,52933.152,131.4732,11.298495,33.48,6.772539,0.125
2026-06-18,34.1155,21.2155,0.0,52980.77,133.7592,11.27553,35.28,7.6483965,0.75
2026-06-19,32.559002,20.685625,0.0,53012.23,173.3557,10.182337,29.519999,5.987638,3.2708333
2026-06-20,34.209,22.759,0.0,52972.344,88.281685,8.699793,29.16,4.9691396,7.3333335
2026-06-21,38.15,22.909,0.0,53044.69,124.55818,15.841022,57.239998,7.7102838,9.302083
2026-06-22,39.35,23.55,0.0,53054.074,85.50112,12.632101,49.32,8.564848,4.0
2026-06-23,40.5,25.2,0.0,53072.2,48.627506,9.6480665,47.88,6.1513243,8.416667
2026-06-24,39.65,25.3,0.0,53089.098,305.2446,12.267762,62.279995,6.928554,6.75
2026-06-25,35.5,27.1,0.0,53104.773,228.25,17.548845,49.68,10.486353,6.8333335
2026-06-26,31.05,22.15,0.0,53026.94,237.79541,16.85669,46.079998,12.200438,5.1666665
2026-06-27,32.8,21.95,0.0,53028.945,234.30373,11.27553,43.199997,8.224371,4.0833335
