date,temperature_2m_max,temperature_2m_min,precipitation_sum,sunshine_duration,wind_direction_10m_dominant,wind_speed_10m_max,wind_gusts_10m_max,wind_speed_10m_mean,precipitation_probability_mean
2026-06-10,24.2825,21.1325,0.0,34524.32,68.40268,14.332341,34.56,9.907219,0.0
2026-06-11,25.2325,19.182499,0.0,50400.0,99.225365,15.077082,35.64,7.4074945,0.0
2026-06-12,27.182499,18.7825,0.0,50400.0,126.58374,14.512064,34.92,6.362323,0.0
2026-06-13,31.082499,18.332499,0.0,44675.36,138.36656,12.181624,30.599998,5.882394,0.0
2026-06-14,30.4825,19.9825,0.0,47926.51,131.3254,15.629971,38.519997,7.0148335,0.0
2026-06-15,29.8825,20.0325,0.0,46990.543,107.60912,15.034041,36.719997,6.1806283,0.0
2026-06-16,29.8825,20.0325,0.0,50400.0,107.41805,13.32,32.760002,6.6235247,0.0
2026-06-17,31.582499,19.0325,0.0,50400.0,108.92481,12.303366,31.68,5.939705,0.0
2026-06-18,27.582499,20.9825,0.0,37426.902,64.75413,13.084402,32.760002,6.006561,4.25
2026-06-19,28.082499,20.9825,0.0,50686.83,61.251377,13.849476,34.56,7.3700843,4.25
2026-06-20,29.5145,20.664501,0.0,51368.4,83.28001,15.137133,37.079998,6.7612696,0.0
2026-06-21,30.8145,21.414501,0.0,51709.53,89.15759,15.188415,36.0,6.998768,0.0
2026-06-22,30.778625,20.414501,0.0,52111.027,106.12122,11.827886,38.16,5.874395,0.32291666
2026-06-23,30.1,24.2,0.0,51375.008,106.019356,12.440851,38.88,5.2852187,0.0
2026-06-24,29.45,24.7,0.0,52491.137,77.2263,14.311981,44.639996,7.6010976,0.9583333
2026-06-25,27.35,24.25,0.6,52164.2,77.411865,16.024044,45.36,10.66243,0.5416667
2026-06-26,29.4,23.95,0.0,52178.582,104.27795,13.306615,41.760002,6.427127,0.0
2026-06-27,28.05,23.9,0.0,52191.508,87.08926,12.810386,40.32,7.1085916,0.45833334
2026-06-28,31.15,22.9,0.0,52202.9,136.3769,12.996199,38.16,6.479193,1.5416666
