date,temperature_2m_max,temperature_2m_min,precipitation_sum,sunshine_duration,wind_direction_10m_dominant,wind_speed_10m_max,wind_gusts_10m_max,wind_speed_10m_mean,precipitation_probability_mean
2026-06-10,19.167501,12.4175,2.8,45092.516,222.02872,27.359999,56.16,18.359999,47.833332
2026-06-11,19.067501,12.9675,0.0,23552.066,198.6911,12.599999,26.64,8.085,18.458334
2026-06-12,20.917501,12.5675,0.0,53966.69,234.0868,19.44,41.399998,14.414999,7.875
2026-06-13,20.2175,12.6675,0.0,60177.445,142.60017,18.0,39.239998,14.685,5.3333335
2026-06-14,14.9675,12.3175,4.7,0.0,278.8156,19.8,37.8,11.624998,61.208332
2026-06-15,17.417501,12.117499,15.6,4554.863,2.5455616,23.759998,43.92,14.774999,70.25
2026-06-16,14.8175,11.7175,1.4000001,6553.6523,337.31015,28.08,52.92,18.15,52.833332
2026-06-17,22.167501,12.9675,0.0,56501.52,290.6661,18.359999,38.88,13.10739,0.0
2026-06-18,20.25,12.95,0.0,63792.78,265.134,13.709573,32.760002,11.600906,13.25
2026-06-19,24.0,13.9,0.0,64786.047,248.56447,9.292255,23.759998,7.4396453,0.7916667
2026-06-20,24.0,15.2,2.4,60913.176,188.06412,16.141893,38.519997,11.219753,9.166667
2026-06-21,22.9,15.75,5.4,65526.67,257.4547,18.751125,45.36,13.837651,12.833333
2026-06-22,19.15,15.0,0.6,65543.69,299.00104,19.523983,47.519997,16.068186,17.416666
2026-06-23,18.4,12.2,0.0,65557.9,339.06076,12.535549,33.12,8.446559,22.625
2026-06-24,19.05,11.25,0.0,65568.85,154.78868,12.904882,34.92,9.102603,25.875
2026-06-25,17.55,13.8,0.6,18424.232,180.80376,11.157097,30.599998,10.480407,18.75
2026-06-26,22.6,14.1,0.0,65580.98,256.64163,13.346729,34.92,11.953012,14.416667
2026-06-27,23.3,16.6,0.0,64300.12,241.49762,16.024044,42.839996,13.113091,13.208333
2026-06-28,21.8,14.1,4.8,47509.805,248.77449,7.2649574,32.760002,4.8750443,14.208333
