date,temperature_2m_max,temperature_2m_min,precipitation_sum,sunshine_duration,wind_direction_10m_dominant,wind_speed_10m_max,wind_gusts_10m_max,wind_speed_10m_mean,precipitation_probability_mean
2026-06-07,23.415,15.964999,0.0,43895.555,275.10696,11.212135,30.960001,7.46433,0.45833334
2026-06-08,27.665,12.665,0.0,46845.348,266.21744,13.207634,41.039997,6.2488723,2.5416667
2026-06-09,18.665,13.365,5.499999,0.0,235.00789,14.33234,36.0,8.826615,72.833336
2026-06-10,13.464999,10.014999,22.2,166.21788,300.6185,12.768586,28.8,5.2998857,92.916664
2026-06-11,15.464999,9.165,2.3000002,35889.15,269.11993,16.516901,54.719997,10.449371,37.375
2026-06-12,14.865,11.115,6.9,0.0,247.07042,18.792551,42.12,12.126378,65.0
2026-06-13,23.965,14.714999,2.6,43255.23,269.5928,21.03152,51.48,15.315257,5.4166665
2026-06-14,20.921501,13.065,0.0,51744.4,294.29242,14.168641,41.760002,9.446478,1.0833334
2026-06-15,19.3215,11.1215,0.0,50366.117,302.87897,11.090103,31.319998,6.81067,0.0
2026-06-16,21.271502,10.1215,0.0,55677.566,270.8223,9.726665,27.0,4.2228813,2.5833333
2026-06-17,23.408,10.221499,0.0,54946.293,242.94249,5.3517847,15.119999,3.4348567,1.1458334
2026-06-18,27.808,12.358,0.0,56570.78,121.66069,5.3517847,14.4,3.8664343,0.0
2026-06-19,33.7,15.308001,0.0,56545.84,139.14772,10.304115,35.28,4.657232,3.8854167
2026-06-20,32.85,21.95,1.8,56508.535,179.0124,7.9383874,42.12,4.9701276,9.458333
2026-06-21,32.3,20.15,1.8000002,56489.35,253.59933,10.495713,51.839996,6.0416183,7.75
2026-06-22,33.45,21.65,0.3,56469.06,206.30385,6.601363,37.8,4.5727077,12.0
2026-06-23,30.8,22.4,3.3000002,56447.676,287.48944,8.461914,40.32,5.93244,31.208334
2026-06-24,24.7,17.55,0.6,56848.246,11.785222,8.775807,32.760002,7.528832,22.791666
2026-06-25,23.9,14.8,0.0,56824.8,43.523933,8.39657,30.239998,6.720744,21.416666
