date,temperature_2m_max,temperature_2m_min,precipitation_sum,sunshine_duration,wind_direction_10m_dominant,wind_speed_10m_max,wind_gusts_10m_max,wind_speed_10m_mean,precipitation_probability_mean
2026-06-11,25.2325,19.182499,0.0,50400.0,99.225365,15.077082,35.64,7.4074945,0.0
2026-06-12,27.182499,18.7825,0.0,50400.0,126.58374,14.512064,34.92,6.362323,0.0
2026-06-13,31.082499,18.332499,0.0,44675.36,138.36656,12.181624,30.599998,5.882394,0.0
2026-06-14,30.4825,19.9825,0.0,47926.51,131.3254,15.629971,38.519997,7.0148335,0.0
2026-06-15,29.6325,20.0325,0.0,50400.0,101.35509,13.849476,34.56,6.3156857,0.0
2026-06-16,29.7325,19.2325,0.0,50400.0,111.62726,12.641076,32.399998,5.973089,0.0
2026-06-17,31.6325,19.7325,0.0,50400.0,120.65055,12.397806,32.039997,5.743858,0.125
2026-06-18,29.082499,20.4825,0.0,42830.953,64.642166,11.928989,33.12,5.7992673,5.6666665
2026-06-19,29.082499,21.682499,0.0,49514.555,66.00512,13.627795,34.92,6.608989,4.5833335
2026-06-20,29.2825,21.7825,0.0,51710.242,59.398754,15.596767,38.519997,8.07932,0.0
2026-06-21,30.914501,21.0145,0.0,51709.53,85.94964,14.764389,35.64,7.014102,0.0
2026-06-22,33.864502,20.8145,0.0,52052.168,104.1555,15.192682,36.719997,6.269098,0.0
2026-06-23,30.88225,23.164501,0.0,51665.445,95.89027,11.712455,36.719997,6.201061,2.5833333
2026-06-24,30.65,24.65,0.0,52050.906,90.88756,12.815443,39.239998,6.4867897,3.1666667
2026-06-25,30.45,25.45,0.0,52164.2,61.285484,14.068817,41.039997,8.272432,5.5
2026-06-26,30.7,24.75,0.0,52178.582,74.421715,11.571914,37.44,7.51505,3.9583333
2026-06-27,29.4,24.75,0.0,52191.508,83.43132,14.993038,43.56,7.9474564,3.9583333
2026-06-28,26.35,24.15,5.4000006,44495.375,96.79722,13.202726,41.399998,7.443881,2.0833333
2026-06-29,32.8,21.9,0.0,52212.57,199.84912,16.67795,53.639996,9.330119,0.5416667
