date,temperature_2m_max,temperature_2m_min,precipitation_sum,sunshine_duration,wind_direction_10m_dominant,wind_speed_10m_max,wind_gusts_10m_max,wind_speed_10m_mean,precipitation_probability_mean
2026-06-09,17.175999,11.726,4.3999996,23202.717,241.04073,18.359999,38.16,14.670001,60.333332
2026-06-10,17.226,10.126,1.2,42422.67,234.35168,22.68,48.96,11.834998,33.541668
2026-06-11,17.776,9.676,5.5,26784.156,241.72787,15.84,33.12,11.699997,39.25
2026-06-12,16.026,12.376,10.400002,0.0,242.50539,22.68,43.92,18.914997,86.375
2026-06-13,18.126,13.476,0.4,22400.227,266.3699,22.68,46.44,16.994999,25.375
2026-06-14,18.876,12.376,0.2,34204.914,279.40158,16.56,36.0,12.809999,19.583334
2026-06-15,22.726,11.126,0.0,42341.023,275.7326,14.04,29.16,9.72,3.9166667
2026-06-16,27.226,17.026,0.0,40889.438,239.96602,21.24,41.760002,13.1849985,16.291666
2026-06-17,25.25,14.0,0.0,55803.227,247.49323,10.564942,28.08,8.19548,2.9583333
2026-06-18,29.4,15.45,0.0,58585.684,135.41219,10.137692,20.16,4.475153,1.3333334
2026-06-19,33.15,20.25,1.5,58598.723,173.35759,14.993038,41.760002,10.921925,22.5
2026-06-20,30.4,19.9,7.4999995,58014.65,223.3712,14.77755,45.719997,6.265163,16.166666
2026-06-21,23.2,19.0,0.3,25271.79,32.480927,12.330985,32.760002,10.4066725,18.875
2026-06-22,26.35,16.7,0.0,58567.723,41.325966,12.872201,32.399998,10.701144,7.375
2026-06-23,25.8,15.6,0.0,58595.414,28.34141,10.630672,29.519999,7.4611483,15.25
2026-06-24,26.0,17.35,0.0,58580.742,358.41397,15.137133,36.0,7.9847608,10.125
2026-06-25,24.45,15.65,0.0,58560.55,48.488514,14.87153,37.44,12.433872,7.4166665
2026-06-26,30.0,16.3,0.0,58534.875,80.8304,14.869351,37.44,13.133612,10.25
2026-06-27,33.5,21.75,2.1,58503.707,121.74824,16.22498,34.2,9.494766,16.916666
