date,temperature_2m_max,temperature_2m_min,precipitation_sum,sunshine_duration,wind_direction_10m_dominant,wind_speed_10m_max,wind_gusts_10m_max,wind_speed_10m_mean,precipitation_probability_mean
2026-06-11,30.9155,15.4655,0.0,51272.91,47.71315,15.7908325,42.48,8.888785,0.0
2026-06-12,32.7655,18.615501,0.0,51605.465,70.296074,12.181624,32.399998,7.6630435,0.0
2026-06-13,32.9155,19.865501,0.0,50903.74,115.83281,9.931042,29.16,7.3668923,0.0
2026-06-14,33.065502,20.9655,0.5,48697.63,102.994644,15.941944,40.68,6.3772273,11.625
2026-06-15,30.9655,19.115501,0.0,50535.867,150.4222,7.4128532,18.359999,3.3313017,2.125
2026-06-16,31.9655,19.1655,0.0,51561.543,89.274796,8.557102,25.56,5.5068,0.0
2026-06-17,34.5155,19.9155,0.0,52242.79,108.03438,10.383987,29.88,7.1644144,0.125
2026-06-18,33.815502,19.015501,0.0,51888.28,127.14676,10.883676,32.399998,7.475175,0.75
2026-06-19,33.6155,20.765501,0.0,52969.35,122.56672,8.427383,25.56,5.1400995,8.541667
2026-06-20,37.2655,21.365501,0.3,52984.945,82.28175,8.404285,29.16,5.708208,3.4583333
2026-06-21,39.509,21.509,0.3,53060.184,106.37277,10.365251,27.359999,7.7797713,1.3333334
2026-06-22,40.609,23.109001,0.0,52264.08,112.91147,14.685176,33.839996,8.110208,0.7916667
2026-06-23,39.3,22.509,0.0,53082.06,42.92382,11.53265,37.079998,5.706417,6.4895835
2026-06-24,39.65,25.2,0.0,53089.098,339.35196,15.299999,53.639996,7.4194484,2.7083333
2026-06-25,38.1,25.25,0.0,53104.773,84.30691,8.557102,48.239998,5.5819554,2.875
2026-06-26,37.55,24.7,0.0,53026.94,120.71881,13.272482,46.079998,9.573913,7.3333335
2026-06-27,33.6,24.9,2.7,53028.945,190.34106,24.717743,63.0,12.166944,10.333333
2026-06-28,25.85,17.75,2.6999993,53028.766,219.07416,18.289274,63.0,11.1170435,10.25
2026-06-29,28.65,16.45,0.0,53026.34,235.81381,14.87153,48.6,9.976465,7.5
