date,temperature_2m_max,temperature_2m_min,precipitation_sum,sunshine_duration,wind_direction_10m_dominant,wind_speed_10m_max,wind_gusts_10m_max,wind_speed_10m_mean,precipitation_probability_mean
2026-06-11,19.152,12.002,1.2,43944.35,293.9738,15.876775,54.719997,9.2568655,23.333334
2026-06-12,17.802,11.452,1.9,5880.461,219.02072,15.141414,33.12,9.486026,17.458334
2026-06-13,19.852,13.502,1.8000001,29109.04,271.27585,20.945072,51.839996,14.050623,10.458333
2026-06-14,16.652,11.802,1.3000001,14131.848,276.59497,21.707731,53.639996,17.815338,41.541668
2026-06-15,19.452,12.502,0.0,33776.867,279.81265,24.482647,56.519997,17.81758,0.33333334
2026-06-16,21.702,10.102,0.0,48074.832,270.35696,14.241629,33.12,9.993721,0.125
2026-06-17,22.652,12.702,0.0,39219.832,297.66177,11.27553,27.0,6.1010995,0.7916667
2026-06-18,26.989,16.989,0.0,39427.227,261.605,11.720751,31.319998,7.226966,1.125
2026-06-19,32.139,19.789,0.0,50399.516,168.0031,6.489992,23.759998,4.334612,4.5
2026-06-20,34.439003,22.389,0.3,52966.812,196.33374,15.158522,43.92,9.159887,11.291667
2026-06-21,26.575998,19.276,0.0,54095.22,331.0912,11.146345,31.23,8.580487,16.729166
2026-06-22,26.976,16.276,0.0,54872.22,69.73609,10.739832,27.0,6.95479,4.7083335
2026-06-23,38.55,16.075998,0.9000001,59181.434,288.4512,25.436745,60.839996,11.640038,17.364584
2026-06-24,25.6,18.0,0.3,53986.145,295.3222,22.419937,55.44,18.231049,13.458333
2026-06-25,26.35,16.7,0.0,59426.664,294.8351,12.313893,39.96,10.336099,10.125
2026-06-26,27.9,19.3,0.0,59437.41,345.40225,13.86,36.0,8.259662,13.0
2026-06-27,29.1,17.55,0.0,59445.676,81.801216,13.596852,34.56,9.3858595,9.041667
2026-06-28,33.75,21.85,0.0,59170.418,121.946014,13.799087,37.44,13.120313,8.958333
2026-06-29,39.35,24.4,0.0,59158.008,132.87137,12.483748,33.12,9.42558,9.041667
