date,temperature_2m_max,temperature_2m_min,precipitation_sum,sunshine_duration,wind_direction_10m_dominant,wind_speed_10m_max,wind_gusts_10m_max,wind_speed_10m_mean,precipitation_probability_mean
2026-06-10,17.3065,11.6565,4.5,40561.66,236.55995,27.359999,48.239998,13.289999,51.833332
2026-06-11,17.706501,11.9065,3.8999996,25339.56,227.15445,18.359999,38.519997,12.615,36.291668
2026-06-12,18.0565,12.6565,5.2,4440.3677,250.10481,25.56,45.0,19.485,80.458336
2026-06-13,17.3065,14.9065,2.4,21303.662,270.84232,25.56,49.32,17.07,39.458332
2026-06-14,17.2565,14.106501,2.1999998,42506.062,297.87027,20.519999,40.32,17.054998,13.958333
2026-06-15,18.5065,14.106501,0.1,29464.678,307.9766,17.28,32.039997,13.425,1.0416666
2026-06-16,22.6065,14.3065,0.0,41253.297,62.494278,16.56,31.319998,11.219999,3.0
2026-06-17,22.454874,16.206501,0.1,27454.607,227.1186,17.12933,38.7,10.789271,9.666667
2026-06-18,24.2,15.8,0.0,57520.46,241.17181,10.699028,29.519999,7.453637,0.33333334
2026-06-19,30.4,19.35,5.1,56091.227,153.09799,12.049249,38.88,9.388359,15.125
2026-06-20,27.0,18.65,0.3,59647.73,250.74579,10.404249,30.599998,7.100805,13.666667
2026-06-21,24.4,17.5,0.0,59649.844,78.43557,8.723967,24.48,7.2731276,10.833333
2026-06-22,27.8,18.0,0.0,59645.926,95.331474,11.679212,30.239998,10.412693,5.2916665
2026-06-23,33.35,21.25,12.6,59636.008,169.86015,14.328949,41.399998,11.297522,11.583333
2026-06-24,20.4,17.4,1.8000002,55750.875,259.36108,15.564537,41.039997,12.613723,4.4583335
2026-06-25,21.1,16.3,0.0,59598.18,302.8043,10.429132,35.28,6.906177,5.2916665
2026-06-26,25.95,16.0,0.0,59570.31,158.53223,7.5170207,23.039999,4.6043825,6.5416665
2026-06-27,25.45,17.65,1.2,59536.496,0.39567772,11.334285,28.08,6.151764,8.541667
2026-06-28,19.25,14.85,0.0,59496.77,313.54865,15.316933,40.68,10.5620575,18.875
