date,temperature_2m_max,temperature_2m_min,precipitation_sum,sunshine_duration,wind_direction_10m_dominant,wind_speed_10m_max,wind_gusts_10m_max,wind_speed_10m_mean,precipitation_probability_mean
2026-05-20,17.765001,12.365,9.799999,18275.328,259.64566,14.113653,37.079998,8.4646635,42.333332
2026-05-21,19.315,11.615,0.0,44749.438,278.71463,9.114471,25.56,6.337521,2.25
2026-05-22,23.2215,10.764999,0.0,50497.504,87.53508,9.504273,28.08,5.764394,0.0
2026-05-23,25.521502,13.0715,0.0,53408.766,86.00916,10.823973,31.319998,6.661049,0.0
2026-05-24,27.4715,14.5715,0.0,55244.586,78.69014,10.630672,29.519999,5.1346064,0.0
2026-05-25,28.508,13.7715,0.0,55354.99,66.298805,8.913181,22.319998,4.5006027,0.0
2026-05-26,27.658,17.508,0.0,52992.066,75.69969,12.10157,29.88,6.6303916,0.0
