date,temperature_2m_max,temperature_2m_min,precipitation_sum,sunshine_duration,wind_direction_10m_dominant,wind_speed_10m_max,wind_gusts_10m_max,wind_speed_10m_mean,precipitation_probability_mean
2026-05-17,17.902,6.152,0.2,43994.664,183.7763,14.494192,35.64,6.0245423,0.0
2026-05-18,19.902,9.602,0.0,45966.965,117.52359,12.6462,29.16,7.3434553,0.125
2026-05-19,18.539,9.911249,1.5000001,41467.734,186.03099,8.854829,23.039999,5.0317564,12.666667
2026-05-20,18.739,10.738999,2.4,27832.031,191.01709,8.4963045,25.919998,5.6439157,12.833333
2026-05-21,18.689,12.389,3.8999991,44237.11,250.18697,14.241629,38.16,7.9014072,26.833334
2026-05-22,15.176,9.176,0.0,16318.385,302.18124,10.685391,29.88,7.7656817,7.1979165
2026-05-23,18.376,10.776,1.8,52473.844,341.97275,12.245294,39.239998,8.695412,4.5833335
