date,temperature_2m_max,temperature_2m_min,precipitation_sum,sunshine_duration,wind_direction_10m_dominant,wind_speed_10m_max,wind_gusts_10m_max,wind_speed_10m_mean,precipitation_probability_mean
2026-06-01,22.515001,14.915,1.2,33630.066,272.61237,15.617529,34.92,9.72849,40.541668
2026-06-02,25.915,12.365,2.1,32657.957,200.73413,21.647945,53.28,8.10762,15.416667
2026-06-03,16.915,13.165,8.200001,21529.86,248.89062,14.04,41.399998,10.483521,43.5
2026-06-04,24.115,11.264999,3.7000003,37892.047,236.87279,16.862455,53.639996,7.5420074,16.916666
2026-06-05,18.465,10.714999,9.299999,31427.254,244.7737,13.979871,35.64,9.046181,38.291668
2026-06-06,22.165,9.964999,0.0,48990.375,250.11487,12.429127,34.2,6.6664577,3.5833333
2026-06-07,22.665,14.665,0.1,42004.758,274.07474,11.480557,29.519999,7.1507163,2.125
2026-06-08,27.1215,12.704125,0.4,42982.53,251.25542,12.783802,36.0,4.772091,1.7083334
2026-06-09,16.8715,11.721499,14.899999,0.0,257.6508,10.823973,29.16,6.228462,78.5
2026-06-10,15.5715,9.7715,1.5000001,21551.078,231.6912,7.24486,23.4,4.443199,54.104168
2026-06-11,19.908,7.158,0.0,56426.938,259.32013,6.9899354,18.0,5.227561,36.875
2026-06-12,25.558,8.508,0.0,54579.984,234.32352,10.495713,24.84,6.2182665,23.083334
2026-06-13,26.3,15.258,0.0,50477.65,242.44368,15.333422,43.92,9.546995,29.145834
2026-06-14,21.35,15.75,1.2000002,55263.49,288.43503,18.58451,50.039997,13.576105,27.333334
2026-06-15,22.65,13.5,0.0,56583.094,273.26706,13.934604,42.839996,7.7886515,26.416666
2026-06-16,28.15,14.8,0.0,56571.367,247.86444,7.1661706,23.039999,4.854978,20.083334
2026-06-17,31.25,18.05,0.0,56557.77,248.26929,10.081606,36.0,7.385752,16.5
2026-06-18,28.9,19.7,0.0,56542.94,307.11044,13.979871,38.519997,8.948689,21.375
2026-06-19,25.85,16.45,0.0,56526.375,338.762,10.564942,36.36,7.324834,22.791666
