date,temperature_2m_max,temperature_2m_min,precipitation_sum,sunshine_duration,wind_direction_10m_dominant,wind_speed_10m_max,wind_gusts_10m_max,wind_speed_10m_mean,precipitation_probability_mean
2026-06-01,21.640999,14.441,3.1999998,33265.035,226.56467,19.44,42.48,13.094999,11.125
2026-06-02,19.491,15.091,19.199999,39218.51,232.6009,24.84,49.68,13.184999,87.875
2026-06-03,19.4545,14.038626,2.625,21600.0,231.16196,27.359999,55.44,18.191252,28.25
2026-06-04,17.2045,12.304501,6.8999996,54000.0,230.55144,26.64,55.079998,22.68,47.25
2026-06-05,17.0545,11.5045,0.4,56737.87,247.10223,21.96,45.0,19.35,24.125
2026-06-06,19.8545,12.1045,0.3,18873.324,225.66191,28.8,57.6,20.34,21.375
2026-06-07,19.5,11.7045,0.0,49488.887,240.19144,12.24,30.599998,8.905202,15.125
