date,temperature_2m_max,temperature_2m_min,precipitation_sum,sunshine_duration,wind_direction_10m_dominant,wind_speed_10m_max,wind_gusts_10m_max,wind_speed_10m_mean,precipitation_probability_mean
2026-06-02,23.126,15.326,5.5,14575.029,203.4554,18.0,37.079998,11.22,49.625
2026-06-03,18.925999,12.626,2.1000001,27026.83,221.27893,19.44,38.88,15.525,60.25
2026-06-04,16.825998,13.226,2.7,10595.571,215.74706,24.119999,48.6,16.814999,74.541664
2026-06-05,18.726,12.276,3.0,30450.742,232.5766,19.08,37.8,13.349998,41.875
2026-06-06,21.425999,11.176,0.8,32916.72,196.67256,16.919998,32.399998,9.075,29.958334
2026-06-07,20.376,11.526,0.1,40110.637,243.78595,20.16,40.68,13.514998,5.1666665
2026-06-08,23.626,13.376,2.6000001,22025.594,207.60905,23.4,46.079998,9.704999,21.166666
2026-06-09,19.026,11.126,2.1,41241.383,242.94055,17.28,56.16,14.565001,51.25
2026-06-10,15.35,9.338,1.1,42446.562,232.83647,18.351173,44.28,13.794076,27.25
2026-06-11,15.95,8.35,1.8000002,34471.04,256.8129,16.499237,38.88,14.093151,47.0
2026-06-12,17.7,11.35,1.8000003,1214.5476,232.40683,22.134146,52.199997,17.240294,27.916666
2026-06-13,22.55,13.1,0.3,46882.75,258.80353,15.717823,35.28,10.5493765,22.583334
2026-06-14,26.9,15.2,0.0,58478.234,204.08737,7.2044983,19.08,5.089602,26.916666
2026-06-15,30.75,18.5,0.0,58513.37,161.34143,12.4811535,25.919998,9.482372,15.916667
2026-06-16,31.2,21.55,0.0,58542.996,199.92876,17.935081,35.28,11.720335,11.0
2026-06-17,31.4,21.5,0.0,58567.1,273.25302,7.6642804,26.64,5.849251,17.25
2026-06-18,29.75,21.35,0.0,58585.684,28.872866,12.647482,30.960001,7.057046,21.916666
2026-06-19,32.25,20.1,0.0,58598.723,86.84553,12.059999,31.68,10.632249,16.791666
2026-06-20,33.85,23.85,0.0,58541.67,216.23982,12.708815,38.519997,9.015576,18.708334
