date,temperature_2m_max,temperature_2m_min,precipitation_sum,sunshine_duration,wind_direction_10m_dominant,wind_speed_10m_max,wind_gusts_10m_max,wind_speed_10m_mean,precipitation_probability_mean
2026-06-09,20.9985,14.8485,6.6,3247.5928,221.0883,14.578888,44.28,8.359735,24.416666
2026-06-10,15.9485,12.1985,2.0,0.0,178.9312,10.829959,26.28,4.8698115,47.5
2026-06-11,16.5485,10.8985,5.7,33014.695,260.62115,13.684735,36.719997,8.95442,60.583332
2026-06-12,15.848499,9.7985,4.7,1311.7762,216.40416,13.246826,28.8,9.293379,33.5
2026-06-13,23.8485,15.0485,1.1,42333.543,267.54947,18.709612,43.199997,11.937517,18.625
2026-06-14,17.8985,13.6985,0.0,25610.8,279.8901,17.163355,38.88,11.242182,0.45833334
2026-06-15,19.6485,10.2985,0.0,36520.164,273.35263,17.015474,38.88,11.910813,0.25
2026-06-16,22.646,11.8485,0.35000002,31909.545,240.96898,14.05845,38.88,8.386889,6.3333335
2026-06-17,24.696,14.796,0.6,27854.572,258.06668,9.449572,32.760002,4.9158015,7.4583335
2026-06-18,30.696,14.896,0.0,57600.0,219.97076,6.6185193,22.319998,3.4144552,0.041666668
2026-06-19,30.996,19.646,0.6,54025.66,93.42636,6.162207,24.84,3.2354102,1.2083334
2026-06-20,30.696,19.646,2.1000001,46432.86,150.19102,6.0347,32.399998,3.6136782,9.5
2026-06-21,26.672,19.546,3.8999999,57600.0,338.28012,12.74954,50.399998,8.093057,33.458332
2026-06-22,27.25,18.8,1.5,57782.74,16.300018,9.957108,32.760002,7.036882,17.833334
2026-06-23,28.75,18.25,0.0,57778.254,349.93832,11.362834,35.64,6.699869,14.708333
2026-06-24,29.5,18.15,0.0,57775.484,323.14035,14.021525,51.839996,8.879074,12.416667
2026-06-25,24.8,17.85,0.0,57758.66,7.082706,14.004185,46.8,10.84847,9.583333
2026-06-26,26.6,17.15,0.0,57733.918,35.65336,15.10821,38.16,7.638453,9.041667
2026-06-27,27.25,17.05,0.0,57708.45,81.02282,11.672275,37.44,10.554322,14.333333
