date,temperature_2m_max,temperature_2m_min,precipitation_sum,sunshine_duration,wind_direction_10m_dominant,wind_speed_10m_max,wind_gusts_10m_max,wind_speed_10m_mean,precipitation_probability_mean
2026-06-08,27.665,12.665,0.0,46845.348,266.21744,13.207634,41.039997,6.2488723,2.5416667
2026-06-09,18.665,13.365,5.499999,0.0,235.00789,14.33234,36.0,8.826615,72.833336
2026-06-10,13.464999,10.014999,22.2,166.21788,300.6185,12.768586,28.8,5.2998857,92.916664
2026-06-11,15.464999,9.165,2.3000002,35889.15,269.11993,16.516901,54.719997,10.449371,37.375
2026-06-12,16.415,11.115,5.7000003,0.0,248.47536,18.792551,42.12,11.957027,63.083332
2026-06-13,25.515001,15.714999,0.2,47834.37,262.53253,23.759998,56.519997,17.536558,6.4166665
2026-06-14,21.665,14.415,0.0,52060.637,297.0222,17.49615,43.56,11.733001,1.9166666
2026-06-15,20.71825,12.365,0.0,53715.086,292.7671,15.188415,41.31,7.9511104,0.7083333
2026-06-16,21.2215,9.6715,0.0,26056.395,231.04054,8.905908,27.0,5.2469163,3.25
2026-06-17,23.8715,15.721499,1.2,26763.21,253.38785,7.928178,20.16,5.367397,9.041667
2026-06-18,29.308,15.3715,0.0,56555.78,100.68746,6.2145634,15.84,3.9217641,0.7083333
2026-06-19,31.558,16.408,0.0,56445.37,105.69497,9.227524,22.68,4.8566833,0.7916667
2026-06-20,29.758,18.608,1.8000001,56536.37,209.24258,10.30883,25.56,5.7354364,4.6666665
2026-06-21,35.35,21.4685,0.0,56489.35,215.20049,9.901636,24.119999,5.002535,8.114583
2026-06-22,37.05,24.1,0.0,56892.562,239.93149,9.83268,23.4,5.039889,15.166667
2026-06-23,29.05,20.1,5.1,56447.676,261.4768,13.910169,58.679996,9.865682,21.458334
2026-06-24,25.15,17.8,4.4999995,56638.7,279.95572,13.83192,40.68,6.8723464,19.333334
2026-06-25,28.7,19.1,1.8000002,56223.668,249.5129,16.595179,47.16,10.297345,12.708333
2026-06-26,24.85,18.2,1.2000002,56241.312,289.3802,17.134071,44.639996,12.759744,16.208334
