date,temperature_2m_max,temperature_2m_min,precipitation_sum,sunshine_duration,wind_direction_10m_dominant,wind_speed_10m_max,wind_gusts_10m_max,wind_speed_10m_mean,precipitation_probability_mean
2026-06-06,21.425999,11.176,0.8,32916.72,196.67256,16.919998,32.399998,9.075,29.958334
2026-06-07,20.376,11.526,0.1,40110.637,244.77805,20.16,40.68,13.514999,5.1666665
2026-06-08,23.026,12.976,7.9,22840.568,204.42075,20.880001,39.96,8.190001,21.583334
2026-06-09,17.175999,11.726,4.3999996,23202.717,241.04073,18.359999,38.16,14.670001,60.333332
2026-06-10,17.226,10.126,1.2,42422.67,234.35168,22.68,48.96,11.834998,33.541668
2026-06-11,17.626,9.676,2.9,20524.88,237.28648,16.919998,41.399998,11.774999,41.958332
2026-06-12,15.326,11.626,6.4999995,0.0,240.14001,21.24,42.48,18.09,82.458336
2026-06-13,18.026,11.95,0.1,22556.805,259.83228,21.599998,47.16,17.131552,24.041666
2026-06-14,16.45,10.45,0.8000001,52999.133,283.8476,19.33639,44.28,14.314054,22.041666
2026-06-15,17.85,8.7,0.0,58401.98,306.32803,13.513193,34.92,9.657611,4.3333335
2026-06-16,22.4,10.25,0.0,57977.027,218.8944,15.275627,35.28,11.381799,4.7083335
2026-06-17,24.9,16.8,0.0,58567.1,240.623,18.030573,44.28,14.183631,4.5
2026-06-18,30.4,18.15,3.8999999,58585.684,188.75772,12.886039,29.16,9.372321,6.7083335
2026-06-19,29.8,23.05,5.1000004,56195.164,238.70293,16.546297,40.32,10.95816,17.583334
2026-06-20,22.35,19.55,0.6,57620.168,110.03911,5.8603754,39.6,4.710766,18.0
2026-06-21,30.75,19.1,1.2000002,58608.16,190.15657,16.116785,60.479996,8.668466,13.5
2026-06-22,23.95,17.55,0.6,0.0,234.08081,23.453938,54.0,17.98897,18.0
2026-06-23,19.5,14.6,10.500001,29051.295,244.0276,24.552025,52.56,20.51176,17.916666
2026-06-24,20.8,14.5,2.6999998,58580.742,227.08173,17.81909,44.28,13.162284,24.916666
