date,temperature_2m_max,temperature_2m_min,precipitation_sum,sunshine_duration,wind_direction_10m_dominant,wind_speed_10m_max,wind_gusts_10m_max,wind_speed_10m_mean,precipitation_probability_mean
2026-06-11,17.463001,11.863,4.9,45423.46,253.97855,11.928989,43.56,8.144794,52.666668
2026-06-12,17.763,11.563,3.1,0.0,224.79262,14.587776,34.92,9.419209,41.541668
2026-06-13,21.663,15.162999,1.5000001,28083.074,273.09158,18.204042,45.719997,10.8330555,23.541666
2026-06-14,17.613,12.063,2.0,27586.148,271.22318,19.70815,47.16,12.849229,12.25
2026-06-15,17.213001,11.212999,0.0,24199.605,266.3569,18.775301,46.079998,12.20832,1.4166666
2026-06-16,20.113,9.712999,0.5,17624.602,238.80286,13.441071,32.039997,6.883892,6.875
2026-06-17,23.163,14.363,0.70000005,23506.893,290.13638,9.178235,24.119999,4.8402123,4.4583335
2026-06-18,28.315,16.9895,0.0,48024.7,244.9707,8.759178,26.28,5.155877,0.0
2026-06-19,33.265,20.165,0.0,54243.746,161.76051,6.87779,23.4,4.72388,1.4583334
2026-06-20,33.164997,22.615,0.6,57540.348,150.60406,14.764389,61.920002,7.525618,12.041667
2026-06-21,26.876,20.175999,0.0,39027.65,345.7341,8.758976,23.4,6.3517847,14.708333
2026-06-22,31.026,17.526,0.0,54119.184,356.1288,9.107359,23.759998,5.220824,4.375
2026-06-23,38.15,18.075998,0.0,58959.867,274.4446,16.179987,44.639996,8.021838,16.864584
2026-06-24,28.3,19.8,0.0,58931.05,313.33755,19.406637,49.68,14.511873,16.708334
2026-06-25,27.9,18.1,0.0,58910.3,350.84048,12.081472,34.56,6.3382707,11.208333
2026-06-26,29.0,20.85,0.0,58883.89,15.382136,12.703715,32.760002,9.329379,10.958333
2026-06-27,30.4,19.55,0.0,58851.848,78.382484,15.3095255,35.64,12.824142,12.541667
2026-06-28,35.15,22.1,0.0,58814.203,119.713615,13.883356,37.079998,12.05999,8.041667
2026-06-29,39.3,25.65,0.3,58484.17,174.22653,12.236029,43.56,7.512486,10.541667
