date,temperature_2m_max,temperature_2m_min,precipitation_sum,sunshine_duration,wind_direction_10m_dominant,wind_speed_10m_max,wind_gusts_10m_max,wind_speed_10m_mean,precipitation_probability_mean
2026-06-11,19.1215,11.5215,5.7000003,47508.023,287.7195,21.261345,48.6,15.800838,14.333333
2026-06-12,19.3715,11.221499,0.2,34281.156,279.50058,19.959719,45.719997,14.775136,19.875
2026-06-13,25.9715,16.421501,3.0,41134.3,277.67712,17.731598,49.32,11.385633,36.208332
2026-06-14,21.921501,17.771502,0.0,47553.11,294.395,19.813087,47.16,8.817174,4.4583335
2026-06-15,23.421501,15.0715,0.0,51365.355,284.74814,18.0,41.399998,9.879487,0.0
2026-06-16,26.521502,13.6715,0.0,44581.535,272.57443,16.919998,34.92,8.568361,2.2083333
2026-06-17,27.2215,18.3215,0.6,43172.457,277.70175,15.84,46.44,8.558932,5.7916665
2026-06-18,28.029999,19.679998,0.7,42317.406,337.07233,12.24,31.68,7.030521,3.5833333
2026-06-19,31.429998,19.13,0.0,54987.543,131.63345,10.685391,29.16,5.904873,0.0
2026-06-20,34.18,21.13,0.3,54179.387,157.25313,15.778518,39.6,7.9004836,2.8333333
2026-06-21,27.713001,23.013,4.5,36236.777,301.66006,21.129883,48.6,10.741577,22.802084
2026-06-22,31.663,21.713001,0.0,57146.824,334.02258,9.983106,27.72,7.0054116,18.041666
2026-06-23,36.65,21.963001,3.6000001,34757.426,180.95364,11.328566,36.0,6.38394,16.822916
2026-06-24,33.25,25.75,1.2000002,57093.734,292.7911,24.620552,63.36,14.0993395,16.958334
2026-06-25,32.35,23.0,0.0,57075.98,336.88922,13.849476,36.0,10.475605,14.583333
2026-06-26,32.9,22.5,0.0,57053.387,343.00778,13.363711,35.28,9.112559,15.875
2026-06-27,32.1,23.65,0.0,57025.92,37.819813,12.85205,35.28,8.918535,18.208334
2026-06-28,32.95,22.55,0.0,56993.637,128.40013,14.650938,41.039997,11.688677,7.3333335
2026-06-29,36.25,25.45,0.0,56956.55,153.42268,20.36865,54.36,15.855495,8.041667
