date,temperature_2m_max,temperature_2m_min,precipitation_sum,sunshine_duration,wind_direction_10m_dominant,wind_speed_10m_max,wind_gusts_10m_max,wind_speed_10m_mean,precipitation_probability_mean
2026-06-10,18.973501,10.1735,2.6,44357.566,240.65324,20.870687,46.44,10.095738,21.166666
2026-06-11,17.223501,10.2235,1.3000001,43889.324,257.79636,12.959999,32.039997,7.4761868,15.708333
2026-06-12,18.6735,11.4735,0.8,3297.3894,232.56273,20.211363,46.44,10.465452,21.875
2026-06-13,17.2735,12.6735,2.5,25678.828,262.9365,27.0024,56.519997,16.315126,7.75
2026-06-14,16.323502,10.9735,4.899999,13961.957,279.71945,25.759504,53.639996,19.039751,18.333334
2026-06-15,17.1235,12.5234995,0.0,41733.605,284.77795,27.36947,55.8,19.574795,0.0
2026-06-16,18.8735,10.3235,0.0,46410.688,279.82764,10.495713,25.56,7.621577,0.45833334
2026-06-17,21.115,10.764999,0.0,18358.814,245.6736,12.144331,31.319998,6.346719,5.6666665
2026-06-18,26.265001,16.665,0.0,41914.17,244.91231,12.904882,32.760002,8.627396,3.9166667
2026-06-19,32.215,18.565,0.0,57039.184,176.53879,9.178235,34.56,5.2714067,8.875
2026-06-20,27.325998,21.526,5.0999994,58853.387,262.51852,11.384199,34.56,6.641348,21.104166
2026-06-21,27.376,19.026,4.2,32785.574,293.62924,8.049845,32.039997,3.7797177,12.583333
2026-06-22,24.2,19.276,0.0,55177.633,65.02754,13.854155,30.239998,7.0772,8.020833
2026-06-23,28.5,16.3,0.3,60349.824,113.44394,17.490591,43.92,13.866518,19.416666
2026-06-24,23.6,18.25,5.6999993,31018.328,263.4619,20.232191,46.8,14.328476,9.041667
2026-06-25,21.1,16.35,0.0,60354.28,293.84946,22.22836,54.0,16.414968,10.458333
2026-06-26,26.15,14.85,0.0,60351.312,248.19855,9.144637,39.96,5.344812,8.541667
2026-06-27,28.45,19.9,0.6,60317.777,259.39886,16.237955,39.96,10.349587,7.5833335
2026-06-28,21.05,15.95,0.0,60275.598,302.73517,21.768095,55.8,17.337837,18.5
