date,temperature_2m_max,temperature_2m_min,precipitation_sum,sunshine_duration,wind_direction_10m_dominant,wind_speed_10m_max,wind_gusts_10m_max,wind_speed_10m_mean,precipitation_probability_mean
2026-06-11,18.548,11.198,2.5,45811.094,239.78874,13.004921,33.12,7.7239113,7.0
2026-06-12,19.748,15.298,1.2,63.399467,203.4735,17.25373,41.039997,12.47318,27.625
2026-06-13,28.098,18.648,0.0,52085.79,225.80684,19.95972,45.36,14.310781,0.375
2026-06-14,25.648,16.848,0.0,54000.0,330.82837,13.281023,37.079998,7.3603163,0.0
2026-06-15,24.798,11.498,0.0,54000.0,32.005356,9.0,20.519999,4.244333,0.0
2026-06-16,26.348,16.298,0.2,13500.378,125.90461,9.449572,23.039999,6.5431046,3.3333333
2026-06-17,31.098,16.848,0.0,54000.0,79.83795,9.422101,28.8,5.991485,0.0
2026-06-18,34.631,16.581,0.0,53413.97,86.50278,7.10031,19.44,4.3847785,0.0
2026-06-19,36.381,19.281,0.0,47839.945,207.31142,9.9571085,27.72,5.4779,4.5
2026-06-20,34.781002,21.931,0.0,55417.375,234.53319,17.84816,46.079998,8.909128,0.33333334
2026-06-21,35.7155,16.9655,0.3,55834.445,51.623077,10.661107,28.8,6.0772085,0.5
2026-06-22,37.315502,19.1655,0.0,55000.36,55.222122,10.661107,26.64,6.0125446,2.0416667
2026-06-23,37.978874,20.6655,0.0,56508.336,168.72517,16.478603,55.44,8.537411,16.364584
2026-06-24,31.25,23.1,0.6,56120.477,17.032597,9.67657,30.239998,7.2681193,11.916667
2026-06-25,32.15,21.15,0.0,56964.246,346.20737,12.703715,34.56,6.919574,8.583333
2026-06-26,35.5,21.15,0.0,56941.74,39.659576,10.337078,36.36,5.983077,7.9166665
2026-06-27,33.95,22.2,0.0,56914.42,172.23497,6.8989563,26.64,4.142782,4.1666665
2026-06-28,35.6,25.25,0.0,56582.117,196.23402,7.538541,21.599998,4.9679947,5.7083335
2026-06-29,31.85,22.55,11.7,54241.883,254.65228,14.87153,51.48,7.9197083,16.0
