date,temperature_2m_max,temperature_2m_min,precipitation_sum,sunshine_duration,wind_direction_10m_dominant,wind_speed_10m_max,wind_gusts_10m_max,wind_speed_10m_mean,precipitation_probability_mean
2026-05-17,14.176,7.876,0.2,11697.6,204.16646,16.56,36.36,12.615001,28.041666
2026-05-18,15.426,9.876,6.7999997,21404.66,233.37157,18.72,45.36,9.345,48.166668
2026-05-19,14.776,7.526,0.35,17190.861,200.14204,21.738306,43.199997,12.913017,24.916666
2026-05-20,17.0,11.0,6.9999995,48484.664,230.1628,23.491896,57.6,19.351086,66.208336
2026-05-21,17.5,11.35,0.6,43889.4,250.48889,19.270092,38.88,14.44515,21.125
2026-05-22,20.45,8.9,0.0,55449.05,66.54867,8.65873,24.119999,4.6404395,1.7083334
2026-05-23,24.9,14.6,0.0,56141.76,89.38396,9.9,21.24,6.238341,9.25
