date,temperature_2m_max,temperature_2m_min,precipitation_sum,sunshine_duration,wind_direction_10m_dominant,wind_speed_10m_max,wind_gusts_10m_max,wind_speed_10m_mean,precipitation_probability_mean
2026-06-06,26.332499,18.832499,0.0,39994.227,122.295944,14.973577,34.92,7.1428947,0.0
2026-06-07,25.682499,19.2825,0.0,45577.45,82.00793,15.192682,37.44,6.8293314,0.125
2026-06-08,26.8825,19.082499,0.0,50400.0,113.12651,14.578888,36.0,7.154273,0.0
2026-06-09,26.432499,20.7825,0.0,47154.906,64.223885,15.188415,37.8,8.898998,0.0
2026-06-10,24.2825,21.1325,0.0,34524.32,68.40268,14.332341,34.56,9.907219,0.0
2026-06-11,25.4825,18.8825,0.0,50400.0,99.899216,17.377226,40.68,8.387839,0.0
2026-06-12,27.7825,18.2825,0.0,50400.0,123.99228,16.870138,39.96,7.093709,0.0
2026-06-13,29.9825,18.0325,0.0,50400.0,108.43509,10.829959,28.44,5.952729,0.0
2026-06-14,30.182499,19.182499,0.0,51745.785,107.98398,12.979984,34.92,6.2090707,1.0
2026-06-15,28.2325,21.0325,0.0,45263.93,90.9516,14.512064,37.079998,5.7071815,4.75
2026-06-16,32.1145,17.664501,0.0,52070.047,99.44071,14.044615,34.2,6.803709,1.1354166
2026-06-17,28.9,19.1145,0.45,44525.766,99.49367,11.265469,35.64,5.963328,0.45833334
2026-06-18,29.35,22.6,0.0,52372.676,77.89689,12.304682,37.079998,6.829455,1.6979166
2026-06-19,28.2,23.15,0.0,52052.188,68.9674,14.383114,43.199997,7.204343,0.5
2026-06-20,28.2,23.15,0.0,52073.43,75.89322,17.47484,48.239998,8.221587,0.0
2026-06-21,28.85,23.75,0.0,48156.605,97.01643,15.3264475,45.719997,6.7510095,1.125
2026-06-22,30.8,24.0,0.0,52113.05,113.67384,11.897714,37.44,5.165332,2.4166667
2026-06-23,29.4,24.35,0.0,52058.004,59.41408,17.349236,48.6,10.225284,7.0416665
2026-06-24,28.45,23.9,0.0,52148.4,74.82701,13.169555,41.039997,7.4483056,5.4583335
