date,temperature_2m_max,temperature_2m_min,precipitation_sum,sunshine_duration,wind_direction_10m_dominant,wind_speed_10m_max,wind_gusts_10m_max,wind_speed_10m_mean,precipitation_probability_mean
2026-06-01,23.140999,14.240999,0.8,35411.59,230.07101,20.519999,45.36,12.869999,9.375
2026-06-02,19.841,14.540999,22.2,9304.739,226.85707,19.08,39.96,12.375,93.125
2026-06-03,18.640999,13.141,2.6000001,14630.547,221.53094,25.56,54.36,18.9,38.75
2026-06-04,18.691,13.891,2.8,42428.777,237.67627,25.199999,51.48,19.845001,53.875
2026-06-05,18.491,12.441,0.0,38059.15,241.18034,17.64,38.519997,13.679999,7.0
2026-06-06,14.841,12.790999,10.799999,10667.559,193.05522,25.56,55.44,17.595,65.125
2026-06-07,20.741,11.691,0.0,52400.87,236.68398,20.880001,45.36,17.685,2.25
2026-06-08,16.7045,14.4545,3.25,20883.473,230.11473,17.28,35.64,14.535001,50.875
2026-06-09,16.404501,10.304501,2.5,55967.754,245.32846,19.44,41.399998,14.625,34.375
2026-06-10,16.3545,10.304501,0.0,56709.57,246.4314,19.44,39.6,14.445001,24.875
2026-06-11,15.8545,10.8545,3.1,21134.645,251.00485,16.199999,34.2,14.804998,21.0
2026-06-12,18.75,10.7045,1.5,52110.44,262.07632,19.930477,52.92,12.726435,26.75
2026-06-13,18.7,12.75,4.875,43122.67,240.4205,23.532547,63.0,18.931612,13.375
2026-06-14,18.05,11.5,0.0,58197.605,258.83878,16.663374,46.44,13.838434,16.125
2026-06-15,19.55,12.55,0.6,17229.332,225.51494,18.212051,49.32,14.189671,14.625
2026-06-16,22.75,13.2,0.0,38358.273,236.5038,20.33044,50.399998,17.065304,19.625
2026-06-17,22.95,12.85,0.0,57464.63,290.47238,12.7279215,47.519997,7.212392,16.375
2026-06-18,21.9,14.8,0.0,58203.703,83.83418,11.052058,37.44,8.25567,16.125
2026-06-19,22.8,13.05,0.0,56872.727,61.59074,7.9932976,31.319998,5.8131986,17.875
