date,temperature_2m_max,temperature_2m_min,precipitation_sum,sunshine_duration,wind_direction_10m_dominant,wind_speed_10m_max,wind_gusts_10m_max,wind_speed_10m_mean,precipitation_probability_mean
2026-05-21,18.815,11.964999,0.0,35168.82,280.71304,9.931042,25.199999,6.642306,2.2916667
2026-05-22,22.865,10.065,0.0,50890.668,85.27106,12.10157,28.44,6.9217253,0.0
2026-05-23,25.5715,13.594875,0.0,51253.184,84.10481,11.013882,31.319998,6.4159455,0.0
2026-05-24,27.3715,15.221499,0.0,53475.92,83.28116,10.703569,29.519999,5.7945514,0.0
2026-05-25,29.2215,16.921501,0.0,55366.24,81.77337,9.904906,29.16,4.440318,0.0
2026-05-26,29.208,14.658,0.0,55484.773,0.12214231,10.966713,26.28,5.5837846,0.0
2026-05-27,29.158,17.358,0.0,55600.066,74.53618,13.53236,32.399998,7.113144,2.2916667
