date,temperature_2m_max,temperature_2m_min,precipitation_sum,sunshine_duration,wind_direction_10m_dominant,wind_speed_10m_max,wind_gusts_10m_max,wind_speed_10m_mean,precipitation_probability_mean
2026-06-10,17.226,10.126,1.2,42422.67,234.35168,22.68,48.96,11.834998,33.541668
2026-06-11,17.776,9.676,5.5,26784.156,241.72787,15.84,33.12,11.699997,39.25
2026-06-12,16.026,12.376,10.400002,0.0,242.50539,22.68,43.92,18.914997,86.375
2026-06-13,18.126,13.476,0.4,22400.227,266.3699,22.68,46.44,16.994999,25.375
2026-06-14,18.876,12.376,0.2,24314.033,281.1761,16.56,36.0,12.764999,20.125
2026-06-15,20.726,10.276,0.0,40656.305,269.66064,12.24,26.64,8.955,0.33333334
2026-06-16,26.425999,15.526,0.9,41100.625,240.26291,19.8,50.399998,13.845,18.083334
2026-06-17,26.175999,15.326,0.0,54575.562,245.48206,13.159711,31.05,10.098643,2.7916667
2026-06-18,28.25,16.95,0.0,56702.008,210.19704,11.276968,24.84,7.445953,0.45833334
2026-06-19,31.45,20.6,3.6,57211.773,168.08943,18.675812,43.199997,11.361442,24.625
2026-06-20,31.1,19.25,0.0,58606.21,220.80093,12.534257,31.319998,6.6396394,22.416666
2026-06-21,27.55,19.35,0.6,42810.566,44.592052,7.970972,25.56,6.142047,13.75
2026-06-22,31.55,20.55,0.0,58567.723,81.816154,11.276967,25.919998,8.231133,8.541667
2026-06-23,36.05,24.5,0.90000004,58595.414,170.09778,15.426537,50.399998,12.40333,12.666667
2026-06-24,21.9,15.8,5.6999984,35963.34,257.4886,17.762634,52.56,16.312984,3.875
2026-06-25,21.8,15.35,0.0,56134.06,333.23254,9.927779,38.519997,7.368211,6.5416665
2026-06-26,28.6,16.2,0.0,58534.875,93.9275,6.7853074,24.48,5.3155217,2.4583333
2026-06-27,28.4,18.8,0.0,58503.707,262.33813,11.616627,37.079998,8.352174,4.8333335
2026-06-28,23.2,16.35,1.2,47346.0,329.7185,17.47484,41.399998,12.829555,24.083334
