date,temperature_2m_max,temperature_2m_min,precipitation_sum,sunshine_duration,wind_direction_10m_dominant,wind_speed_10m_max,wind_gusts_10m_max,wind_speed_10m_mean,precipitation_probability_mean
2026-05-14,13.552,7.652,3.3,32588.926,222.8996,17.673029,43.92,9.824032,47.958332
2026-05-15,16.102,6.702,0.0,48254.39,296.4816,11.726277,28.08,5.561284,5.4583335
2026-05-16,16.189,7.289,0.025,51225.94,286.13077,12.074766,33.839996,7.8783507,1.4583334
2026-05-17,17.489,7.389,0.0,42364.047,340.41916,5.4119864,16.56,3.0444558,0.0
2026-05-18,14.488999,10.738999,0.6,2128.54,56.492676,7.2359104,19.44,4.1982374,4.5416665
2026-05-19,21.575998,10.076,0.0,44888.76,19.00525,9.0,23.4,5.9070945,1.5
2026-05-20,24.126,9.876,0.0,56827.477,29.66663,11.808878,32.399998,8.2358,11.875
