date,temperature_2m_max,temperature_2m_min,precipitation_sum,sunshine_duration,wind_direction_10m_dominant,wind_speed_10m_max,wind_gusts_10m_max,wind_speed_10m_mean,precipitation_probability_mean
2026-06-10,16.998,12.398,0.9,17413.17,201.60559,12.768586,41.399998,5.4702477,22.791666
2026-06-11,18.548,11.198,2.5,45811.094,239.78874,13.004921,33.12,7.7239113,7.0
2026-06-12,19.748,15.298,1.2,63.399467,203.4735,17.25373,41.039997,12.47318,27.625
2026-06-13,28.098,18.648,0.0,52085.79,225.80684,19.95972,45.36,14.310781,0.375
2026-06-14,25.648,16.848,0.0,54000.0,330.82837,13.281023,37.079998,7.3603163,0.0
2026-06-15,24.248,11.498,0.0,54000.0,40.006195,7.5942082,16.56,4.2966967,0.0
2026-06-16,29.148,16.498,0.0,37410.688,177.69528,14.77755,33.12,7.5936475,2.2916667
2026-06-17,31.480999,15.731,0.0,52531.18,277.43494,9.826088,26.28,5.1571803,0.0
2026-06-18,34.931,17.130999,0.0,54506.8,203.02551,6.379216,21.96,4.3146014,0.0
2026-06-19,34.781002,21.031,0.0,51237.875,200.51453,11.923557,33.12,7.2486906,4.4583335
2026-06-20,35.4155,20.9155,0.3,55417.26,177.50034,15.683774,36.36,7.8438683,1.2708334
2026-06-21,38.2655,18.8155,0.0,56252.41,123.2118,8.0899935,16.56,5.2330112,5.2083335
2026-06-22,36.691376,22.9655,0.0,56490.973,63.331276,12.245293,28.44,8.550784,5.9479165
2026-06-23,38.1,23.15,0.0,56940.63,222.32193,12.193589,33.12,7.88289,9.458333
2026-06-24,29.7,19.9,13.199998,39982.066,61.587475,10.387107,30.960001,5.912004,6.0416665
2026-06-25,24.35,17.05,0.0,56267.992,20.415411,12.140329,31.319998,8.787955,6.125
2026-06-26,29.65,16.1,0.0,56941.74,316.04916,8.913181,32.039997,4.4330277,4.0
2026-06-27,31.05,20.8,0.0,56574.203,212.08699,7.256032,27.0,4.0979214,5.75
2026-06-28,29.25,21.95,0.0,56582.117,317.73135,13.040997,34.2,8.118659,14.25
