date,temperature_2m_max,temperature_2m_min,precipitation_sum,sunshine_duration,wind_direction_10m_dominant,wind_speed_10m_max,wind_gusts_10m_max,wind_speed_10m_mean,precipitation_probability_mean
2026-05-20,18.640999,12.790999,0.3,15010.878,243.10246,22.68,48.96,18.000002,9.208333
2026-05-21,22.491,12.591,0.0,35391.17,215.19507,14.759999,32.399998,10.904998,0.0
2026-05-22,26.6045,16.491,0.0,56626.93,174.2658,16.919998,36.36,11.85375,0.0
2026-05-23,26.9545,19.654501,0.0,55656.434,219.07954,11.879999,23.759998,7.2599998,3.0416667
2026-05-24,31.3545,18.9545,0.0,56906.824,155.77547,13.32,29.16,6.9900002,1.5
2026-05-25,29.0545,20.9545,0.0,57047.973,330.1713,18.359999,37.8,8.73,0.5
2026-05-26,20.6045,13.1545,0.0,57185.6,40.35537,16.56,35.64,12.884998,0.625
