date,temperature_2m_max,temperature_2m_min,precipitation_sum,sunshine_duration,wind_direction_10m_dominant,wind_speed_10m_max,wind_gusts_10m_max,wind_speed_10m_mean,precipitation_probability_mean
2026-06-10,27.241499,15.7915,0.0,52170.883,350.34232,21.41319,52.56,16.719545,0.0
2026-06-11,32.2915,18.5915,0.0,52818.406,341.69577,13.246826,31.68,6.6442046,0.0
2026-06-12,33.4915,20.1415,0.0,46785.39,324.97195,13.905509,31.319998,4.338746,0.0
2026-06-13,31.6415,21.0415,0.0,52584.434,237.4042,18.171976,42.12,7.4504857,0.0
2026-06-14,25.3415,18.8915,0.0,50741.688,258.8279,17.57744,41.399998,8.46373,0.0
2026-06-15,26.2915,17.8415,0.0,50965.664,341.51825,18.681883,42.48,11.735476,0.0
2026-06-16,27.991499,17.4415,0.0,51324.316,344.01782,20.929594,46.8,12.969102,0.0
2026-06-17,30.0915,17.9415,0.0,52351.652,338.74942,19.386593,43.92,9.129814,0.0
2026-06-18,29.1915,18.1915,0.0,51371.457,336.54968,16.299694,38.88,8.613663,0.0
2026-06-19,28.4415,17.8915,0.0,49635.99,338.32883,17.974781,40.32,9.744052,0.0
2026-06-20,30.313501,18.0135,0.0,52067.312,324.25482,13.551501,30.599998,6.197992,0.0
2026-06-21,32.3635,19.6635,0.0,52087.95,343.30066,18.214718,44.639996,7.9115424,0.0
2026-06-22,33.8,19.8635,0.0,52130.97,358.51376,19.959719,46.079998,11.30239,0.96875
2026-06-23,30.8,18.8,0.0,51141.035,357.02985,20.1865,47.519997,17.558128,2.0
2026-06-24,31.25,17.0,0.0,52915.367,339.2096,16.208996,46.44,11.175161,2.0
2026-06-25,30.85,16.9,0.0,51158.598,323.41916,19.90852,48.96,11.7469635,2.4583333
2026-06-26,29.7,17.05,0.0,51168.16,336.51904,18.501513,46.8,13.698034,4.6666665
2026-06-27,30.0,16.65,0.0,51178.184,7.8581643,13.1412325,43.56,9.376897,3.5
2026-06-28,35.3,18.25,0.0,52832.66,326.4092,15.882896,39.6,6.486895,3.75
