date,temperature_2m_max,temperature_2m_min,precipitation_sum,sunshine_duration,wind_direction_10m_dominant,wind_speed_10m_max,wind_gusts_10m_max,wind_speed_10m_mean,precipitation_probability_mean
2026-06-10,19.702,11.252,0.6,24485.707,153.91109,16.954432,37.8,6.1999316,12.208333
2026-06-11,19.152,12.002,1.2,43944.35,293.9738,15.876775,54.719997,9.2568655,23.333334
2026-06-12,17.802,11.452,1.9,5880.461,219.02072,15.141414,33.12,9.486026,17.458334
2026-06-13,19.852,13.502,1.8000001,29109.04,271.27585,20.945072,51.839996,14.050623,10.458333
2026-06-14,16.652,11.802,1.3000001,14131.848,276.59497,21.707731,53.639996,17.815338,41.541668
2026-06-15,21.152,12.502,0.0,30053.275,280.2076,24.627787,55.8,18.537903,0.5833333
2026-06-16,21.602,9.902,0.0,40044.53,270.24277,14.24163,31.68,8.833618,1.375
2026-06-17,23.289,13.188999,0.0,46800.0,292.9017,10.948973,30.599998,7.1786156,3.9166667
2026-06-18,27.838999,16.889,0.0,51419.062,261.47586,9.3669195,28.08,6.6541376,5.875
2026-06-19,32.939003,20.338999,0.3,53615.883,178.37378,7.928178,33.839996,4.8849087,1.7083334
2026-06-20,28.876,22.626,5.1,42747.05,188.46986,8.825508,35.28,3.9795485,15.145833
2026-06-21,33.026,21.626,0.3,50084.863,209.1441,10.1887,32.760002,4.710216,32.125
2026-06-22,27.276,19.05,0.15,49500.797,343.19766,9.9408245,34.2,6.475283,12.177083
2026-06-23,27.6,15.25,0.0,59399.656,91.17337,15.287288,32.760002,10.327001,12.958333
2026-06-24,32.0,19.9,1.5000001,58005.78,60.725014,16.357237,43.199997,12.958614,7.2916665
2026-06-25,22.45,16.9,0.3,31373.84,303.57718,18.193361,46.079998,14.815532,7.5416665
2026-06-26,27.35,15.7,0.0,59437.41,313.44458,10.735306,36.0,6.1237392,5.5833335
2026-06-27,31.85,20.25,0.0,59179.363,157.77415,12.236029,35.64,8.555123,7.875
2026-06-28,25.6,19.15,0.0,51940.973,309.19125,18.880276,48.239998,15.4827175,11.791667
