date,temperature_2m_max,temperature_2m_min,precipitation_sum,sunshine_duration,wind_direction_10m_dominant,wind_speed_10m_max,wind_gusts_10m_max,wind_speed_10m_mean,precipitation_probability_mean
2026-06-11,25.0415,20.2915,0.0,40323.797,197.49364,14.689589,35.64,8.737383,0.0
2026-06-12,30.6415,17.6915,0.0,50397.5,358.8489,16.071491,36.719997,10.089554,0.0
2026-06-13,30.0415,17.1915,0.0,50400.0,276.15027,14.081478,34.56,5.7975416,0.0
2026-06-14,29.991499,16.6915,0.0,49564.18,217.29778,13.551501,33.48,6.3559837,0.0
2026-06-15,29.1915,16.741499,0.0,43091.395,189.30199,16.862455,41.399998,7.137908,0.0
2026-06-16,30.5915,19.0915,0.1,49157.855,256.4035,13.779114,35.64,5.392955,2.875
2026-06-17,33.891502,20.1415,0.0,50207.754,277.2398,17.015474,42.12,6.518413,2.4583333
2026-06-18,35.4415,20.1915,0.0,50221.414,250.81198,16.58346,40.32,5.951731,0.0
2026-06-19,35.141502,21.741499,0.0,52968.55,233.62354,12.261157,33.12,5.975975,0.0
2026-06-20,34.1915,22.3415,0.0,53466.54,220.52908,13.783817,34.56,6.3932667,0.0
2026-06-21,35.785,21.385,0.0,53486.89,224.69926,16.323528,38.88,5.7427807,0.0
2026-06-22,36.085003,22.385,0.0,48246.984,242.30063,12.475961,30.239998,4.5709205,0.0
2026-06-23,36.908752,22.535,0.0,53512.188,256.83792,14.20062,42.12,6.0449076,1.6770834
2026-06-24,38.15,25.6,0.0,53884.848,248.4011,10.7714615,39.239998,5.584078,7.3333335
2026-06-25,38.0,25.75,0.0,53900.125,241.53001,13.00243,42.12,6.9726048,8.333333
2026-06-26,36.95,27.05,0.6,53554.38,300.04547,13.37825,39.239998,6.6844788,4.5416665
2026-06-27,35.45,27.25,0.0,53566.547,263.21835,11.778658,38.16,4.553938,3.2083333
2026-06-28,35.65,26.25,0.0,52302.715,254.97943,15.627897,43.56,7.756422,5.1666665
2026-06-29,36.6,26.95,0.0,53586.047,228.90627,13.324863,40.32,6.0017757,3.7916667
