date,temperature_2m_max,temperature_2m_min,precipitation_sum,sunshine_duration,wind_direction_10m_dominant,wind_speed_10m_max,wind_gusts_10m_max,wind_speed_10m_mean,precipitation_probability_mean
2026-06-11,17.706501,11.9065,3.8999996,25339.56,227.15445,18.359999,38.519997,12.615,36.291668
2026-06-12,18.0565,12.6565,5.2,4440.3677,250.10481,25.56,45.0,19.485,80.458336
2026-06-13,17.3065,14.9065,2.4,21303.662,270.84232,25.56,49.32,17.07,39.458332
2026-06-14,17.2565,14.106501,2.1999998,42506.062,297.87027,20.519999,40.32,17.054998,13.958333
2026-06-15,18.4065,13.6565,0.1,36000.0,307.1003,17.28,32.399998,12.345,1.8333334
2026-06-16,22.706501,14.0565,0.0,46800.0,74.414734,16.56,30.239998,11.339999,3.9166667
2026-06-17,23.2565,17.9065,0.0,30432.477,235.4137,19.08,39.239998,12.734999,12.5
2026-06-18,28.9065,18.1065,0.0,54743.42,217.48889,12.887674,30.060001,7.6025267,1.25
2026-06-19,31.45,18.95,5.2999997,51546.46,167.61476,17.692268,42.12,10.012894,27.5
2026-06-20,29.05,18.75,0.0,59647.73,227.29066,9.096681,33.839996,5.613457,4.9583335
2026-06-21,31.25,20.75,5.4,56459.242,112.8695,12.56008,40.68,8.761347,7.625
2026-06-22,34.5,21.1,0.0,59645.926,78.6901,11.414043,30.960001,7.219565,11.166667
2026-06-23,26.35,17.3,0.6,54011.64,298.0415,18.030573,45.36,10.116599,19.875
2026-06-24,21.9,15.75,0.0,59620.086,293.2729,9.0645685,38.16,6.9750133,9.041667
2026-06-25,26.25,16.85,0.0,59598.18,315.50162,9.354806,28.08,5.2010374,8.791667
2026-06-26,26.8,16.8,0.0,59570.31,61.91426,15.481046,39.6,11.751498,7.375
2026-06-27,33.3,19.9,0.0,59536.496,103.14304,15.539537,39.96,12.85162,8.708333
2026-06-28,35.4,25.05,0.6,59496.77,150.11769,12.661564,38.16,9.659599,6.4583335
2026-06-29,31.4,23.85,2.4,59451.164,181.56816,12.267762,45.0,7.77251,9.125
