date,temperature_2m_max,temperature_2m_min,precipitation_sum,sunshine_duration,wind_direction_10m_dominant,wind_speed_10m_max,wind_gusts_10m_max,wind_speed_10m_mean,precipitation_probability_mean
2026-06-10,13.464999,10.014999,22.2,166.21788,300.6185,12.768586,28.8,5.2998857,92.916664
2026-06-11,15.464999,9.165,2.3000002,35889.15,269.11993,16.516901,54.719997,10.449371,37.375
2026-06-12,16.415,11.115,5.7000003,0.0,248.47536,18.792551,42.12,11.957027,63.083332
2026-06-13,25.515001,15.714999,0.2,48789.8,262.89352,23.759998,56.519997,17.465649,6.4166665
2026-06-14,21.615,15.565,0.0,49551.65,300.1637,15.124284,39.239998,11.688426,1.6666666
2026-06-15,22.015001,13.065,0.0,53492.3,302.038,16.992609,41.399998,8.798336,0.0
2026-06-16,23.565,11.514999,0.0,35414.34,233.41756,14.480773,35.64,6.465828,5.5
2026-06-17,26.2215,17.9715,0.0,43429.484,273.74142,11.269782,31.68,7.008895,3.2916667
2026-06-18,30.671501,16.6215,0.0,53286.773,110.55612,6.151683,19.44,3.2998748,0.7083333
2026-06-19,32.5215,19.171501,0.0,47585.094,172.25005,6.162207,21.599998,3.862059,6.4166665
2026-06-20,29.108,19.158,5.0999994,50435.27,197.96584,8.4963045,27.0,4.96052,16.989584
2026-06-21,32.808,18.858,0.0,56517.305,146.53848,5.692099,15.119999,4.5552917,19.583334
2026-06-22,33.05,19.008,0.0,56488.523,127.32175,7.0199995,28.8,5.5635467,13.71875
2026-06-23,34.1,22.6,0.0,56447.676,57.08637,9.726664,29.16,5.3171616,15.0
2026-06-24,26.55,18.6,17.7,51984.75,263.67715,15.459054,38.519997,10.992775,13.375
2026-06-25,23.65,17.55,0.9000001,56223.668,322.703,11.276968,28.8,8.041295,6.9583335
2026-06-26,25.15,16.45,0.0,56800.44,67.89824,12.750811,36.719997,9.671079,8.041667
2026-06-27,28.4,16.4,0.0,56353.094,188.58904,9.499158,24.84,4.923174,8.083333
2026-06-28,26.1,19.6,5.9999986,46922.53,283.92096,14.974658,44.28,11.410363,13.875
