date,temperature_2m_max,temperature_2m_min,precipitation_sum,sunshine_duration,wind_direction_10m_dominant,wind_speed_10m_max,wind_gusts_10m_max,wind_speed_10m_mean,precipitation_probability_mean
2026-06-06,15.391,12.990999,7.1000004,0.0,194.85155,23.4,50.039997,16.380001,66.875
2026-06-07,19.191,11.441,0.0,39730.723,235.19157,20.519999,44.639996,16.56,12.125
2026-06-08,16.441,13.341,7.4,21600.0,223.62938,16.56,35.64,12.24,59.25
2026-06-09,18.791,9.841,1.2,50809.504,252.42354,20.16,45.0,15.705,21.25
2026-06-10,17.191,10.290999,2.3000002,13056.807,270.68582,16.919998,34.92,11.069999,40.125
2026-06-11,15.790999,10.490999,11.2,0.0,235.1776,19.8,42.48,13.094999,46.375
2026-06-12,21.741,15.040999,0.0,24859.676,260.11935,25.56,55.44,19.98,1.5
2026-06-13,22.5045,13.841,0.0,55349.824,279.7544,21.24,44.28,17.493752,0.0
2026-06-14,21.404501,13.0045,0.0,55803.953,358.21423,15.119999,31.319998,11.924999,0.0
2026-06-15,23.3545,13.9045,0.0,56255.348,174.66177,14.759999,30.239998,7.4249997,1.5
2026-06-16,23.8545,16.8045,0.0,54000.0,191.62619,16.56,34.56,10.590349,8.25
2026-06-17,27.0,15.55,0.0,47996.965,229.8347,12.638512,34.2,9.402144,9.375
2026-06-18,29.9,15.4,1.2,54909.723,215.21088,14.64209,40.32,9.386117,8.25
2026-06-19,23.7,17.3,0.0,54000.0,254.33781,11.481968,37.8,10.149522,10.25
2026-06-20,24.2,15.1,0.0,58188.47,231.18861,11.238113,37.44,7.6742806,13.25
2026-06-21,22.8,16.5,0.0,28355.912,220.05156,16.22498,46.079998,7.626363,11.875
2026-06-22,19.4,14.7,0.0,48293.484,229.5349,25.283434,65.88,19.60212,16.875
2026-06-23,19.65,13.9,19.399998,12281.198,245.02513,19.620827,54.719997,16.727947,16.625
2026-06-24,21.3,13.75,1.2,0.0,226.34662,12.124306,43.199997,9.905327,22.0
