date,temperature_2m_max,temperature_2m_min,precipitation_sum,sunshine_duration,wind_direction_10m_dominant,wind_speed_10m_max,wind_gusts_10m_max,wind_speed_10m_mean,precipitation_probability_mean
2026-05-17,14.815,4.3650002,0.0,44317.367,204.79048,7.69592,20.519999,5.058892,0.375
2026-05-18,17.815,5.715,2.2,42295.69,250.2424,13.896187,34.2,6.5669303,15.5
2026-05-19,16.671501,9.079124,3.0000002,29173.906,222.4697,8.089993,22.319998,5.090972,37.041668
2026-05-20,17.3715,10.5215,5.8999996,29944.67,255.04494,11.252519,39.6,7.7470236,60.625
2026-05-21,18.7215,11.3215,0.0,20949.15,260.5114,9.007196,28.8,6.0705705,30.958334
2026-05-22,19.458,12.108,0.15,36204.71,295.65607,11.988594,29.16,6.8523483,2.2291667
2026-05-23,19.208,10.208,0.0,54513.996,3.5762644,10.446206,25.199999,5.2036996,3.9583333
