date,temperature_2m_max,temperature_2m_min,precipitation_sum,sunshine_duration,wind_direction_10m_dominant,wind_speed_10m_max,wind_gusts_10m_max,wind_speed_10m_mean,precipitation_probability_mean
2026-06-10,14.261001,9.861,0.4,59.81575,199.59644,11.879999,25.56,9.224998,93.208336
2026-06-11,14.361,8.761001,12.200001,20931.27,165.29692,19.8,37.44,14.579999,80.458336
2026-06-12,13.861,10.411,8.3,0.0,144.25081,23.4,44.28,16.739998,84.0
2026-06-13,16.961,10.761001,1.5,14851.395,328.51205,19.8,37.079998,10.500001,64.541664
2026-06-14,22.111,10.111,0.0,59657.46,334.7358,28.8,52.199997,13.860001,3.7083333
2026-06-15,19.661001,9.711,0.0,62456.38,333.8001,18.72,36.719997,14.910001,0.0
2026-06-16,18.811,9.461,0.0,62792.6,300.4448,15.119999,31.68,8.804998,0.0
2026-06-17,17.361,9.961,1.4000001,19153.902,184.08212,9.72,24.84,6.3962007,18.458334
2026-06-18,16.25,10.55,1.8000003,38557.19,181.2705,15.676544,37.44,12.017329,34.208332
2026-06-19,18.3,11.9,10.5,0.0,165.1049,22.3229,59.039997,17.135246,58.166668
2026-06-20,16.35,11.95,19.500004,8747.996,198.73975,22.320724,51.48,13.577419,64.958336
2026-06-21,15.45,9.05,8.100001,55061.3,211.61208,17.769016,51.48,13.677893,52.125
2026-06-22,15.25,8.65,3.6000006,67092.41,290.81317,9.54,42.48,6.4751534,55.75
2026-06-23,16.8,10.35,15.299999,31551.412,350.9606,4.8433046,31.319998,2.6266162,41.083332
2026-06-24,14.5,12.05,35.400005,0.0,169.97627,17.373497,39.239998,11.068764,45.25
2026-06-25,11.7,10.95,13.500001,0.0,219.01544,17.015474,40.68,13.6071615,40.666668
2026-06-26,14.1,10.4,9.600001,0.0,206.83917,18.751125,41.760002,12.099322,35.916668
2026-06-27,13.35,9.45,3.0000005,61982.21,225.86047,11.953409,30.599998,7.269379,38.458332
2026-06-28,13.2,9.1,12.299999,63321.55,249.55038,12.783802,30.599998,7.154805,26.833334
