date,temperature_2m_max,temperature_2m_min,precipitation_sum,sunshine_duration,wind_direction_10m_dominant,wind_speed_10m_max,wind_gusts_10m_max,wind_speed_10m_mean,precipitation_probability_mean
2026-06-02,26.252,15.052,0.0,33678.484,137.29065,12.55879,28.08,8.287573,0.0
2026-06-03,20.702,16.102,4.7999997,11150.613,231.76306,15.39184,36.36,10.087805,18.208334
2026-06-04,23.702,13.802,1.9000001,14689.204,207.63576,21.638964,42.839996,11.278294,23.583334
2026-06-05,21.202,15.102,0.4,37066.125,246.82596,15.281989,36.36,10.443313,11.708333
2026-06-06,24.702,12.102,0.0,45500.125,179.99998,11.177405,28.8,5.5511904,0.125
2026-06-07,20.652,15.952,0.6,37465.84,265.41013,20.192118,45.36,11.830561,12.416667
2026-06-08,26.302,13.452,0.0,47110.324,205.1828,12.144331,26.64,6.50456,0.20833333
2026-06-09,21.402,13.289,2.9,20500.564,259.90405,16.854767,45.449997,10.504883,22.958334
2026-06-10,17.588999,10.488999,2.2999997,8994.185,214.49915,8.707237,33.839996,5.051064,19.125
2026-06-11,20.689,9.339,0.0,52390.832,246.3998,9.793059,33.48,7.3566227,13.416667
2026-06-12,17.626,12.539,4.8000007,23666.61,229.47507,14.707222,52.56,12.8374405,45.0
2026-06-13,20.075998,12.376,2.9999995,34051.27,282.166,19.995398,53.639996,15.661936,49.791668
2026-06-14,16.276,11.126,8.4,20320.594,287.53,15.84409,46.8,11.968627,29.291666
2026-06-15,25.5,13.532,0.0,59224.438,304.97507,9.446141,30.960001,7.651482,25.541666
2026-06-16,31.9,20.05,0.0,59251.035,298.56808,13.78029,42.839996,10.138571,13.625
2026-06-17,30.55,20.85,0.0,59276.492,312.60977,16.733225,46.079998,9.675796,12.875
2026-06-18,26.55,17.25,0.0,59300.91,329.66373,12.810386,36.719997,10.921616,16.333334
2026-06-19,29.5,17.3,0.0,59323.85,73.19125,11.35285,32.399998,7.2229156,17.0
2026-06-20,35.3,21.5,0.0,59345.195,142.7145,10.6261,29.16,7.216784,16.041666
