date,temperature_2m_max,temperature_2m_min,precipitation_sum,sunshine_duration,wind_direction_10m_dominant,wind_speed_10m_max,wind_gusts_10m_max,wind_speed_10m_mean,precipitation_probability_mean
2026-05-14,27.832499,14.2325,0.0,50400.0,3.136291,20.808498,50.039997,7.6786475,0.0
2026-05-15,21.432499,14.5325,1.3,21465.61,326.05637,17.87718,41.039997,6.09591,14.5
2026-05-16,23.6325,10.1825,0.0,50400.0,190.3326,20.08916,44.639996,8.5146265,0.0
2026-05-17,22.682499,12.9825,2.4,50400.0,67.6894,15.546833,36.719997,8.37142,1.0
2026-05-18,20.582499,14.6825,6.9,47066.016,64.332695,12.24,29.16,7.4431643,3.875
2026-05-19,23.9645,12.7145,0.0,50400.0,119.461044,14.76439,34.56,6.977099,0.0
2026-05-20,25.2645,14.514501,0.0,49256.668,90.41973,15.893093,36.719997,6.7750797,0.0
