date,temperature_2m_max,temperature_2m_min,precipitation_sum,sunshine_duration,wind_direction_10m_dominant,wind_speed_10m_max,wind_gusts_10m_max,wind_speed_10m_mean,precipitation_probability_mean
2026-06-11,17.223501,10.2235,1.3000001,43889.324,257.79636,12.959999,32.039997,7.4761868,15.708333
2026-06-12,18.6735,11.4735,0.8,3297.3894,232.56273,20.211363,46.44,10.465452,21.875
2026-06-13,17.2735,12.6735,2.5,25678.828,262.9365,27.0024,56.519997,16.315126,7.75
2026-06-14,16.323502,10.9735,4.899999,13961.957,279.71945,25.759504,53.639996,19.039751,18.333334
2026-06-15,15.9735,12.5234995,0.0,40429.492,280.1593,24.023088,55.079998,17.771482,0.0
2026-06-16,18.6735,11.1735,0.0,44906.97,279.51474,11.019764,27.72,9.018891,0.125
2026-06-17,20.1735,11.3235,0.2,25200.0,232.74849,12.031756,26.64,6.3823104,5.1666665
2026-06-18,26.265001,16.965,0.0,42132.992,244.94926,12.522619,30.960001,8.394609,0.375
2026-06-19,31.965,19.015001,0.8000001,50666.56,168.39528,8.311245,32.760002,5.6434746,10.541667
2026-06-20,32.164997,17.965,6.6,39920.16,243.88173,13.708391,45.719997,8.272279,22.75
2026-06-21,23.925999,14.726,0.0,59163.055,333.53082,12.507761,29.879997,7.32604,9.072917
2026-06-22,24.175999,15.126,0.0,50898.37,62.9076,9.504272,21.599998,6.2992,2.125
2026-06-23,33.15,15.076,6.6,60349.824,264.27673,22.528782,59.039997,9.897782,13.479167
2026-06-24,20.0,16.5,0.0,42412.65,285.73297,23.219301,57.96,19.31325,15.708333
2026-06-25,25.1,14.9,0.0,60354.28,283.66602,15.316933,40.68,11.237266,13.958333
2026-06-26,25.45,16.15,0.0,60351.312,349.68427,10.735306,32.760002,8.269086,12.291667
2026-06-27,29.05,17.5,0.0,60317.777,103.146095,15.182015,34.92,10.575819,9.375
2026-06-28,34.75,21.0,0.0,60275.598,125.33174,14.905261,38.88,13.701376,10.375
2026-06-29,36.95,24.2,0.6,60227.176,148.96498,12.283599,42.839996,8.929392,12.541667
