date,temperature_2m_max,temperature_2m_min,precipitation_sum,sunshine_duration,wind_direction_10m_dominant,wind_speed_10m_max,wind_gusts_10m_max,wind_speed_10m_mean,precipitation_probability_mean
2026-06-06,24.702,12.102,0.0,45500.125,179.99998,11.177405,28.8,5.5511904,0.125
2026-06-07,20.652,15.952,0.6,37465.84,265.4131,20.192118,45.36,11.682456,12.416667
2026-06-08,25.702,13.052,0.0,49030.117,184.10013,11.298495,26.28,6.9534855,0.125
2026-06-09,21.202,15.502,0.5,24489.473,253.97491,28.73242,58.679996,13.942183,12.583333
2026-06-10,19.702,11.252,0.6,24485.707,153.91109,16.954432,37.8,6.1999316,12.208333
2026-06-11,19.552,12.002,0.0,44476.168,283.61496,16.923828,41.760002,10.0726385,21.0
2026-06-12,17.702,11.752,0.2,6268.2954,214.05653,14.982228,33.839996,9.370424,9.416667
2026-06-13,22.039,15.289,5.3999996,43584.086,274.44675,21.2522,54.0,15.130689,18.833334
2026-06-14,17.689,11.938999,2.6999998,46899.85,268.40274,18.998314,60.479996,15.965103,40.666668
2026-06-15,20.13575,13.089,0.0,27246.252,275.80093,21.626984,54.719997,18.025911,11.041667
2026-06-16,23.376,10.376,0.0,58040.523,284.01648,10.589457,26.64,7.1283092,4.0208335
2026-06-17,22.157,14.926,0.6,41340.11,241.25592,15.273505,44.28,7.055408,2.0416667
2026-06-18,24.2,16.4,0.0,58976.645,248.65796,8.865799,27.72,6.2005644,2.4583333
2026-06-19,31.3,18.3,4.7999997,59323.85,146.83272,10.9859,28.44,7.3407063,13.083333
2026-06-20,28.5,18.85,2.9999995,45776.88,295.53522,9.266067,27.359999,6.8108654,15.708333
2026-06-21,28.6,17.85,1.5,49505.21,114.98956,8.55142,27.72,5.276002,12.75
2026-06-22,33.15,20.5,15.3,44960.0,191.64409,15.077082,39.239998,8.786809,9.666667
2026-06-23,22.85,18.4,0.0,59399.656,261.80585,20.558647,52.199997,9.555227,18.291666
2026-06-24,22.55,16.0,9.599998,0.0,263.50787,12.049249,33.48,6.2301283,17.625
